X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.38000,0.71000,-0.01000,3.04000,3.01000,3.01000,3.02000,96.33000,115.45000
0.39000,0.71000,-0.01000,3.04000,2.98000,3.01000,3.02000,97.09000,115.99000
0.39000,0.71000,-0.01000,2.96000,2.96000,3.01000,3.02000,97.09000,115.99000
0.40000,0.71000,-0.01000,3.01000,2.96000,3.01000,3.02000,98.10000,116.87000
0.41000,0.71000,-0.01000,3.04000,3.01000,3.00000,3.02000,98.10000,116.87000
0.41000,0.71000,-0.01000,2.98000,3.01000,3.00000,3.02000,97.06000,116.40000
0.42000,0.71000,-0.01000,3.01000,3.15000,3.00000,3.02000,97.06000,116.40000
0.43000,0.71000,-0.02000,2.90000,3.21000,3.01000,3.02000,97.42000,114.38000
0.43000,0.71000,-0.02000,3.01000,3.23000,3.02000,3.01000,97.42000,114.38000
0.44000,0.71000,-0.02000,2.96000,3.04000,3.02000,2.99000,97.50000,111.92000
0.45000,0.71000,-0.02000,2.76000,2.76000,3.02000,2.99000,97.50000,111.92000
0.45000,0.71000,-0.02000,2.93000,2.62000,3.02000,2.99000,101.26000,117.46000
0.46000,0.71000,-0.01000,2.87000,2.65000,3.02000,3.01000,101.26000,117.46000
0.46000,0.71000,-0.01000,2.98000,2.79000,3.02000,3.02000,101.18000,121.03000
0.47000,0.71000,-0.00000,3.23000,3.01000,3.00000,3.02000,101.18000,121.03000
0.48000,0.71000,-0.00000,3.10000,3.15000,2.99000,3.02000,96.16000,117.74000
0.49000,0.71000,-0.01000,2.87000,3.04000,2.99000,3.02000,96.16000,117.74000
0.49000,0.71000,-0.01000,2.76000,2.93000,3.00000,3.02000,100.35000,117.39000
0.50000,0.71000,-0.01000,2.82000,2.96000,3.02000,3.02000,100.35000,117.39000
0.50000,0.71000,-0.01000,3.07000,2.98000,3.02000,3.02000,102.23000,118.50000
0.51000,0.71000,-0.01000,3.07000,3.09000,3.02000,3.02000,102.23000,118.50000
0.52000,0.71000,-0.01000,3.12000,3.12000,3.02000,3.02000,99.70000,116.83000
0.53000,0.71000,-0.01000,3.01000,3.01000,3.02000,3.02000,99.70000,116.83000
0.53000,0.71000,-0.01000,3.15000,3.23000,3.02000,3.02000,100.27000,117.65000
0.54000,0.71000,-0.01000,3.21000,3.18000,3.02000,3.01000,100.27000,117.65000
0.55000,0.71000,-0.01000,3.32000,3.07000,3.02000,3.02000,97.39000,115.13000
0.55000,0.71000,-0.01000,3.21000,3.07000,3.01000,3.02000,97.39000,115.13000
0.56000,0.71000,-0.00000,3.23000,3.15000,3.00000,3.02000,95.92000,115.84000
0.57000,0.71000,-0.00000,3.12000,3.04000,2.99000,3.02000,95.92000,115.84000
0.57000,0.71000,-0.00000,2.93000,2.98000,2.98000,3.01000,95.71000,115.92000
0.58000,0.71000,-0.00000,2.90000,2.93000,2.99000,3.02000,95.71000,115.92000
0.59000,0.71000,-0.01000,2.93000,2.96000,2.99000,3.02000,98.30000,117.46000
0.59000,0.71000,-0.00000,3.04000,3.01000,2.99000,3.02000,98.30000,117.46000
0.60000,0.71000,-0.01000,3.04000,3.15000,2.99000,3.02000,96.73000,116.73000
0.61000,0.71000,-0.01000,3.01000,3.21000,3.00000,3.02000,96.73000,116.73000
0.62000,0.71000,-0.01000,3.04000,3.26000,3.01000,3.02000,97.17000,113.89000
0.62000,0.70000,-0.02000,2.90000,3.29000,3.02000,3.02000,97.17000,113.89000
0.63000,0.70000,-0.03000,2.96000,3.32000,3.02000,2.99000,98.93000,111.05000
0.64000,0.70000,-0.03000,2.93000,3.01000,3.01000,2.96000,98.93000,111.05000
0.64000,0.70000,-0.03000,2.90000,2.79000,3.01000,2.95000,99.12000,112.91000
0.65000,0.70000,-0.02000,3.07000,2.62000,3.01000,2.96000,99.12000,112.91000
0.66000,0.70000,-0.01000,3.12000,2.68000,3.02000,2.99000,97.62000,118.99000
0.66000,0.70000,-0.01000,3.07000,2.76000,3.02000,3.02000,97.62000,118.99000
0.67000,0.70000,-0.00000,3.07000,2.82000,3.00000,3.02000,97.00000,119.50000
0.68000,0.70000,-0.00000,2.98000,3.07000,2.98000,3.01000,97.00000,119.50000
0.68000,0.70000,-0.01000,2.76000,3.01000,2.98000,3.01000,97.61000,116.40000
0.69000,0.70000,-0.01000,2.84000,2.90000,3.00000,3.02000,97.61000,116.40000
0.69000,0.70000,-0.01000,2.79000,2.87000,3.00000,3.02000,100.02000,118.65000
0.70000,0.70000,-0.01000,2.93000,2.93000,3.01000,3.02000,100.02000,118.65000
0.71000,0.70000,-0.01000,2.98000,3.01000,3.01000,3.02000,99.79000,118.95000
0.71000,0.70000,-0.01000,2.93000,2.98000,3.01000,3.02000,99.79000,118.95000
0.72000,0.70000,-0.01000,2.98000,3.09000,3.01000,3.02000,100.36000,118.68000
0.73000,0.70000,-0.02000,3.01000,3.12000,3.02000,3.02000,100.36000,118.68000
0.74000,0.70000,-0.02000,3.04000,3.09000,3.02000,3.01000,99.72000,116.69000
0.74000,0.70000,-0.01000,3.23000,3.04000,3.02000,3.01000,99.72000,116.69000
0.75000,0.70000,-0.01000,3.26000,3.04000,3.02000,3.02000,96.44000,117.42000
0.76000,0.70000,-0.01000,3.21000,3.12000,3.00000,3.02000,96.44000,117.42000
0.76000,0.70000,-0.01000,3.07000,2.96000,3.00000,3.02000,95.22000,115.99000
0.77000,0.70000,-0.01000,2.84000,2.90000,2.99000,3.02000,95.22000,115.99000
0.78000,0.70000,-0.00000,2.82000,2.73000,2.99000,3.02000,99.32000,118.69000
0.78000,0.70000,-0.01000,2.84000,2.87000,2.98000,3.02000,99.32000,118.69000
0.79000,0.70000,-0.01000,2.90000,2.90000,2.99000,3.02000,100.12000,119.80000
0.80000,0.70000,-0.01000,3.07000,3.09000,2.98000,3.02000,100.12000,119.80000
0.80000,0.70000,-0.01000,2.98000,2.98000,2.99000,3.02000,97.62000,117.32000
0.81000,0.70000,-0.01000,3.01000,3.09000,2.98000,3.01000,97.62000,117.32000
0.82000,0.70000,-0.01000,2.93000,3.18000,2.99000,3.02000,98.02000,116.84000
0.82000,0.70000,-0.02000,2.96000,3.32000,3.01000,3.02000,98.02000,116.84000
0.83000,0.70000,-0.02000,3.04000,3.21000,3.02000,3.01000,99.18000,112.94000
0.84000,0.70000,-0.02000,2.98000,2.82000,3.02000,3.00000,99.18000,112.94000
0.84000,0.70000,-0.01000,3.07000,2.84000,3.02000,3.01000,99.13000,118.59000
0.85000,0.70000,-0.01000,3.04000,2.82000,3.02000,3.02000,99.13000,118.59000
0.86000,0.70000,-0.01000,3.09000,2.87000,3.00000,3.02000,98.25000,119.89000
0.86000,0.70000,-0.00000,3.15000,2.98000,2.98000,3.01000,98.25000,119.89000
0.87000,0.70000,-0.00000,3.15000,3.18000,2.97000,3.01000,95.88000,118.51000
0.88000,0.70000,-0.01000,2.82000,3.04000,2.97000,3.01000,95.88000,118.51000
0.88000,0.70000,-0.01000,2.70000,2.79000,2.98000,3.01000,100.00000,117.88000
0.89000,0.70000,-0.01000,2.84000,2.96000,2.99000,3.02000,100.00000,117.88000
0.90000,0.70000,-0.01000,2.98000,2.98000,2.99000,3.02000,100.74000,119.02000
0.90000,0.70000,-0.01000,3.04000,3.04000,2.99000,3.02000,100.74000,119.02000
0.91000,0.70000,-0.01000,2.98000,3.10000,2.99000,3.02000,98.64000,118.11000
0.92000,0.70000,-0.01000,2.98000,3.01000,2.99000,3.02000,98.64000,118.11000
0.92000,0.70000,-0.02000,3.07000,3.15000,2.99000,3.02000,99.27000,118.41000
0.93000,0.70000,-0.01000,3.09000,3.04000,3.00000,3.02000,99.27000,118.41000
0.94000,0.70000,-0.01000,3.26000,3.04000,2.99000,3.02000,97.63000,118.02000
0.94000,0.70000,-0.01000,3.18000,3.07000,2.97000,3.01000,97.63000,118.02000
0.95000,0.70000,-0.01000,3.21000,3.12000,2.96000,3.01000,95.26000,117.39000
0.96000,0.70000,-0.01000,3.07000,3.01000,2.94000,3.01000,95.26000,117.39000
0.96000,0.70000,-0.01000,2.87000,2.98000,0.55000,-0.56000,59.45000,64.31000
0.97000,0.70000,-0.01000,1.78000,1.65000,0.51000,-0.54000,59.45000,64.31000
0.97000,0.70000,0.01000,0.89000,0.33000,0.48000,-0.54000,62.58000,63.63000
0.97000,0.70000,0.01000,0.61000,0.08000,0.45000,-0.55000,62.58000,63.63000
0.97000,0.70000,0.03000,0.59000,0.00000,0.42000,-0.56000,71.36000,73.65000
0.97000,0.70000,0.03000,0.50000,0.00000,0.37000,-0.58000,71.36000,73.65000
0.97000,0.70000,0.04000,0.17000,0.00000,0.31000,-0.61000,70.30000,70.32000
0.97000,0.70000,0.04000,0.11000,0.00000,0.29000,-0.62000,70.30000,70.32000
0.97000,0.70000,0.04000,0.00000,0.00000,0.27000,-0.63000,74.44000,66.37000
0.97000,0.70000,0.04000,0.00000,0.00000,0.27000,-0.63000,74.44000,66.37000
0.97000,0.70000,0.04000,0.00000,0.00000,0.27000,-0.63000,77.09000,62.60000
0.97000,0.70000,0.04000,0.17000,0.00000,0.27000,-0.63000,77.09000,62.60000
0.97000,0.70000,0.04000,0.14000,0.00000,0.25000,-0.64000,75.81000,58.61000
0.97000,0.70000,0.04000,0.00000,0.00000,0.22000,-0.66000,75.81000,58.61000
0.97000,0.70000,0.05000,0.11000,0.00000,0.22000,-0.66000,78.41000,54.55000
0.97000,0.70000,0.05000,0.03000,0.00000,0.20000,-0.67000,78.41000,54.55000
0.97000,0.70000,0.05000,0.11000,0.00000,0.19000,-0.67000,78.90000,50.40000
