X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,9.70000,-8.89000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,9.70000,-8.89000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,13.59000,-12.44000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,13.59000,-12.44000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,17.47000,-15.99000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,17.47000,-15.99000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,21.35000,-19.55000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,21.35000,-19.55000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,25.23000,-23.10000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,25.23000,-23.10000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,29.11000,-26.66000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,29.11000,-26.66000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,32.99000,-30.21000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,32.99000,-30.21000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,36.88000,-33.77000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,36.88000,-33.77000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,40.76000,-37.32000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,40.76000,-37.32000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,44.64000,-40.88000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,44.64000,-40.88000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,48.52000,-44.43000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,48.52000,-44.43000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,52.40000,-47.98000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,52.40000,-47.98000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,56.28000,-51.54000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,56.28000,-51.54000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,60.17000,-55.09000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,60.17000,-55.09000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,64.05000,-58.65000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,64.05000,-58.65000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,67.93000,-62.20000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,67.93000,-62.20000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,71.81000,-65.76000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,71.81000,-65.76000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,75.69000,-69.31000
0.00000,0.00000,0.00000,0.03000,0.00000,0.65000,-0.59000,75.69000,-69.31000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,79.16000,-72.86000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,79.16000,-72.86000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,83.29000,-76.41000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,83.29000,-76.41000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,87.17000,-79.96000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,87.17000,-79.96000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,91.05000,-83.51000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,91.05000,-83.51000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,94.93000,-87.06000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,94.93000,-87.06000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,98.82000,-90.61000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,98.82000,-90.61000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,102.70000,-94.16000
0.00000,0.00000,0.00000,0.03000,0.00000,0.65000,-0.59000,102.70000,-94.16000
0.00000,0.00000,0.00000,0.00000,0.00000,0.65000,-0.59000,106.16000,-97.71000
0.00000,0.00000,0.01000,0.31000,0.00000,0.65000,-0.59000,106.16000,-97.71000
0.00000,0.00000,0.01000,0.31000,0.00000,0.65000,-0.58000,105.70000,-101.16000
0.00000,0.00000,0.02000,0.33000,0.00000,0.65000,-0.58000,105.70000,-101.16000
0.00000,0.00000,0.03000,0.47000,0.00000,0.65000,-0.57000,107.36000,-104.44000
0.00000,0.00000,0.05000,1.03000,0.00000,0.65000,-0.56000,107.36000,-104.44000
0.00000,0.00000,0.08000,1.78000,0.00000,0.66000,-0.52000,98.97000,-107.19000
0.01000,0.00000,0.11000,1.81000,-0.03000,0.71000,-0.44000,98.97000,-107.19000
0.01000,0.00000,0.15000,2.23000,0.00000,0.80000,-0.31000,87.14000,-106.64000
0.01000,0.00000,0.19000,1.90000,0.00000,1.03000,-0.03000,87.14000,-106.64000
0.01000,0.00000,0.22000,1.78000,0.00000,1.34000,0.29000,87.89000,-99.71000
0.01000,0.00000,0.24000,1.48000,0.00000,1.64000,0.57000,87.89000,-99.71000
0.02000,0.00000,0.27000,1.45000,0.00000,1.82000,0.72000,98.05000,-91.52000
0.02000,0.00000,0.29000,1.28000,0.00000,1.95000,0.82000,98.05000,-91.52000
0.02000,0.00000,0.33000,1.84000,0.00000,2.03000,0.87000,106.17000,-84.93000
0.02000,0.00000,0.36000,2.04000,0.00000,2.11000,0.91000,106.17000,-84.93000
0.02000,0.00000,0.41000,2.34000,0.00000,2.16000,0.92000,101.27000,-79.04000
0.03000,0.01000,0.45000,2.18000,0.00000,2.19000,0.91000,101.27000,-79.04000
0.03000,0.01000,0.49000,2.43000,0.00000,2.21000,0.91000,100.65000,-73.65000
