X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.51000,0.70000,-0.03000,3.18000,3.18000,2.82000,2.79000,87.03000,106.29000
0.51000,0.70000,-0.02000,3.15000,3.07000,2.80000,2.78000,86.86000,106.80000
0.52000,0.70000,-0.02000,2.87000,2.90000,2.87000,2.85000,86.86000,106.80000
0.53000,0.70000,-0.03000,2.70000,2.84000,2.83000,2.81000,89.62000,109.02000
0.53000,0.70000,-0.03000,2.68000,2.76000,2.66000,2.62000,89.62000,109.02000
0.54000,0.70000,-0.03000,2.62000,2.65000,2.53000,2.48000,87.84000,105.58000
0.54000,0.70000,-0.03000,2.56000,2.51000,2.49000,2.38000,87.84000,105.58000
0.55000,0.70000,-0.03000,2.43000,2.43000,2.53000,2.46000,88.58000,107.47000
0.55000,0.70000,-0.03000,2.23000,2.17000,2.51000,2.43000,88.58000,107.47000
0.56000,0.70000,-0.03000,2.26000,2.43000,2.56000,2.51000,93.81000,112.93000
0.57000,0.70000,-0.03000,2.45000,2.51000,2.36000,2.15000,93.81000,112.93000
0.57000,0.70000,-0.03000,2.70000,2.45000,2.25000,2.03000,87.84000,102.78000
0.58000,0.70000,-0.03000,2.48000,2.48000,2.53000,2.46000,87.84000,102.78000
0.58000,0.70000,-0.03000,2.40000,2.54000,2.51000,2.43000,90.09000,106.25000
0.59000,0.70000,-0.03000,2.48000,2.40000,2.33000,2.12000,90.09000,106.25000
0.59000,0.70000,-0.03000,2.40000,2.48000,2.42000,2.23000,88.86000,104.25000
0.60000,0.70000,-0.03000,2.43000,2.56000,2.28000,2.06000,88.86000,104.25000
0.60000,0.70000,-0.03000,2.59000,2.43000,2.08000,1.84000,84.19000,94.79000
0.61000,0.70000,-0.02000,2.79000,2.51000,2.25000,2.04000,84.19000,94.79000
0.62000,0.70000,-0.02000,2.43000,2.23000,2.56000,2.51000,83.86000,101.38000
0.62000,0.70000,-0.02000,2.12000,2.09000,2.77000,2.75000,83.86000,101.38000
0.63000,0.70000,-0.02000,2.23000,2.20000,2.79000,2.76000,96.01000,111.45000
0.63000,0.70000,-0.02000,2.37000,2.23000,2.80000,2.78000,96.01000,111.45000
0.64000,0.70000,-0.01000,2.54000,2.43000,2.92000,2.90000,98.24000,115.48000
0.64000,0.70000,-0.02000,2.54000,2.59000,3.00000,2.98000,98.24000,115.48000
0.65000,0.70000,-0.01000,2.79000,2.70000,2.94000,2.93000,99.39000,114.45000
0.65000,0.70000,-0.01000,2.93000,2.70000,3.00000,2.98000,99.39000,114.45000
0.66000,0.70000,-0.01000,3.21000,2.93000,3.12000,3.11000,98.67000,117.59000
0.67000,0.70000,-0.00000,3.18000,2.98000,3.23000,3.22000,98.67000,117.59000
0.68000,0.70000,-0.00000,3.12000,3.12000,3.27000,3.27000,98.25000,118.13000
0.68000,0.70000,-0.00000,3.09000,3.12000,3.27000,3.26000,98.25000,118.13000
0.69000,0.70000,-0.00000,3.34000,3.34000,3.26000,3.26000,99.95000,117.65000
0.70000,0.70000,-0.00000,3.51000,3.43000,3.26000,3.26000,99.95000,117.65000
0.71000,0.70000,0.00000,3.65000,3.51000,3.27000,3.27000,94.86000,114.05000
0.71000,0.70000,0.00000,3.62000,3.62000,3.28000,3.28000,94.86000,114.05000
0.72000,0.70000,0.00000,3.40000,3.46000,3.28000,3.28000,91.90000,110.35000
0.73000,0.70000,0.00000,3.37000,3.40000,3.28000,3.28000,91.90000,110.35000
0.74000,0.70000,0.00000,3.07000,3.04000,3.28000,3.28000,93.53000,111.55000
0.74000,0.70000,0.01000,3.07000,2.84000,3.28000,3.28000,93.53000,111.55000
0.75000,0.70000,0.01000,2.87000,2.82000,3.27000,3.27000,97.46000,119.12000
0.75000,0.70000,0.01000,2.79000,2.84000,3.26000,3.26000,97.46000,119.12000
0.76000,0.70000,0.00000,2.79000,2.93000,3.27000,3.27000,102.86000,121.68000
0.77000,0.70000,0.00000,3.12000,3.04000,3.28000,3.28000,102.86000,121.68000
0.78000,0.70000,0.00000,3.29000,3.26000,3.28000,3.28000,100.83000,121.41000
0.78000,0.70000,0.01000,3.51000,3.43000,3.27000,3.27000,100.83000,121.41000
0.79000,0.70000,0.01000,3.46000,3.40000,3.26000,3.26000,95.64000,116.75000
0.80000,0.70000,0.01000,3.34000,3.26000,3.25000,3.25000,95.64000,116.75000
0.81000,0.70000,0.01000,3.54000,3.34000,3.22000,3.23000,96.05000,117.72000
0.81000,0.70000,0.02000,3.82000,3.40000,3.14000,3.15000,96.05000,117.72000
0.82000,0.70000,0.03000,3.60000,3.21000,2.81000,2.84000,82.08000,109.57000
0.83000,0.70000,0.03000,3.21000,3.07000,2.13000,2.33000,82.08000,109.57000
0.84000,0.70000,0.03000,2.70000,2.79000,1.84000,2.08000,70.60000,99.81000
0.84000,0.70000,0.02000,1.87000,2.37000,1.86000,2.10000,70.60000,99.81000
0.84000,0.70000,0.01000,1.39000,2.01000,2.62000,2.66000,94.20000,113.01000
0.85000,0.70000,0.01000,1.95000,1.76000,3.13000,3.14000,94.20000,113.01000
0.85000,0.70000,0.01000,2.15000,2.20000,3.00000,3.01000,103.14000,129.28000
0.86000,0.70000,0.01000,2.59000,2.70000,3.02000,3.03000,103.14000,129.28000
0.87000,0.70000,0.01000,3.07000,3.18000,3.07000,3.08000,100.89000,123.64000
0.87000,0.70000,0.01000,3.48000,3.40000,3.11000,3.12000,100.89000,123.64000
0.88000,0.70000,0.01000,3.68000,3.65000,3.04000,3.05000,89.92000,115.01000
0.89000,0.70000,0.00000,3.32000,3.51000,2.98000,3.00000,89.92000,115.01000
0.90000,0.70000,0.00000,3.34000,3.34000,3.07000,3.09000,90.28000,111.75000
0.90000,0.70000,0.00000,3.23000,3.23000,3.04000,3.05000,90.28000,111.75000
0.91000,0.70000,0.01000,3.46000,3.34000,3.00000,3.02000,88.98000,112.31000
0.92000,0.70000,0.01000,3.09000,3.15000,2.85000,2.87000,88.98000,112.31000
0.93000,0.70000,0.00000,2.95000,3.12000,2.82000,2.84000,86.89000,109.61000
0.93000,0.70000,0.00000,2.93000,2.96000,2.89000,2.91000,86.89000,109.61000
0.94000,0.70000,-0.00000,2.48000,2.62000,2.82000,2.85000,87.84000,110.77000
0.94000,0.70000,-0.00000,2.51000,2.51000,2.87000,2.89000,87.84000,110.77000
0.95000,0.70000,-0.00000,2.34000,2.48000,2.77000,2.79000,92.64000,116.00000
0.95000,0.70000,-0.01000,2.43000,2.62000,2.80000,2.82000,92.64000,116.00000
0.96000,0.70000,-0.01000,2.70000,2.79000,2.86000,2.88000,96.85000,117.37000
0.97000,0.70000,-0.01000,2.95000,2.87000,2.79000,2.81000,96.85000,117.37000
0.97000,0.70000,-0.01000,3.07000,3.01000,2.35000,2.47000,83.91000,109.05000
0.98000,0.70000,-0.00000,3.21000,3.04000,1.73000,1.98000,83.91000,109.05000
0.99000,0.70000,-0.00000,2.76000,2.76000,-0.44000,-1.48000,34.70000,44.80000
0.99000,0.70000,-0.00000,0.92000,0.81000,-0.59000,-1.67000,34.70000,44.80000
0.99000,0.70000,0.00000,0.11000,0.00000,-0.64000,-1.73000,44.14000,47.42000
0.99000,0.70000,0.00000,0.00000,0.00000,-0.65000,-1.74000,44.14000,47.42000
0.99000,0.70000,0.01000,0.42000,0.00000,-0.65000,-1.74000,48.45000,44.13000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,48.45000,44.13000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,44.03000,32.98000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,44.03000,32.98000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,39.94000,22.25000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,39.94000,22.25000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,35.84000,11.52000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,35.84000,11.52000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,31.75000,0.79000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,31.75000,0.79000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,27.66000,-9.95000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,27.66000,-9.95000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,23.56000,-20.68000
0.99000,0.70000,0.01000,0.00000,-0.06000,-0.68000,-1.79000,23.56000,-20.68000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,19.44000,-30.62000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,19.44000,-30.62000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,15.33000,-41.87000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,15.33000,-41.87000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,11.22000,-52.62000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,11.22000,-52.62000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,7.11000,-63.37000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,7.11000,-63.37000
0.99000,0.70000,0.01000,0.00000,0.00000,-0.68000,-1.79000,3.01000,-74.12000
