-6.10127923996762e-05,-4.93918268066092e-06,-2.77778635291179e-05,0.000688874910195854,-0.00103605712953011,2.33173028291337,2.33016506454409,0
-5.65269244865036e-05,-4.61956347810648e-06,-2.33725828919904e-05,0.000909243780023256,-0.000879592758590761,2.33137979330906,2.33014366785052,0.07
-5.20383722573707e-05,-4.29972669502928e-06,-1.89660951504357e-05,0.00112958062068063,-0.000723083315320139,2.3310292289975,2.3301222639536,0.14
-4.75426846536862e-05,-3.97931006854825e-06,-1.45564788934641e-05,0.00134982312654203,-0.000566456786297308,2.33067847367697,2.33010084122316,0.21
-4.30334274219947e-05,-3.65778747210357e-06,-1.01410899109981e-05,0.00156986594300817,-0.000409613601336475,2.33032737182188,2.3300793833695,0.28
-3.85023544904952e-05,-3.33448113023223e-06,-5.71672926604382e-06,0.00178955227348903,-0.000252432603330479,2.32997574205149,2.33005787026002,0.35
-3.39395798742229e-05,-3.00857387645654e-06,-1.27981159038874e-06,0.00200866549432351,-9.47770264884251e-05,2.32962339051188,2.33003627873705,0.42
-2.93337504220682e-05,-2.67912148003853e-06,3.17346627532269e-06,0.00222692078366532,6.34995124531166e-05,2.32927012427822,2.33001458343792,0.49
-2.46722197812994e-05,-2.34506507266519e-06,7.64695616157041e-06,0.00244395677264379,0.000222547004871078,2.32891576478449,2.32999275761801,0.56
-1.99412240111711e-05,-2.00524371097239e-06,1.21443888261476e-05,0.00265932722970873,0.00038251301720869,2.32856016128801,2.32997077397773,0.63
-1.51260593264555e-05,-1.65840711517583e-06,1.66692034407261e-05,0.00287249279197872,0.000543536628560824,2.3282032043754,2.32994860549452,0.7
-1.02112624943541e-05,-1.30322862798717e-06,2.12243761669198e-05,0.00308287627918193,0.000705742333308651,2.32784483951571,2.3299262262608,0.77
-5.18079444398335e-06,-9.38318441365449e-07,2.58122476916511e-05,0.00329004512889958,0.000869233903540198,2.32748508066483,2.32990361232906,0.84
-1.82276766354456e-08,-5.6223714159374e-07,3.04343496095839e-05,0.00349351282581021,0.00103408820655123,2.32712402392308,2.32988074256486,0.91
5.29306191317245e-06,-1.73509625553445e-07,3.50912295645186e-05,0.00369266749082562,0.00120034897351189,2.32676186124536,2.32985759950886,0.98
1.07696981809168e-05,2.29360557028323e-07,3.97822750924662e-05,0.00388676413059857,0.00136802051640798,2.32639889420026,2.32983417024844,1.05
1.64281022073578e-05,6.47876379237852e-07,4.45055361466795e-05,0.00407491705224803,0.00153706139163127,2.32603554777054,2.32981044729987,1.12
2.22842834735252e-05,1.08353197359649e-06,4.92575463290729e-05,0.00425609247174709,0.00170737801009378,2.32567238418352,2.32978642950124,1.19
2.83536241109762e-05,1.53779667246821e-06,5.40331429035193e-05,0.00442916486829125,0.00187881819548674,2.32531011675502,2.32976212291657,1.26
3.46506556184964e-05,2.0120983954064e-06,5.88252857242529e-05,0.00459310064220569,0.00205116469429161,2.32494962372544,2.32973754175113,1.33
4.11888274604867e-05,2.50780632755206e-06,6.36248752772953e-05,0.00474676096997455,0.00222412864338401,2.32459196206054,2.32971270927769,1.4
4.79802669946997e-05,3.02621283477334e-06,6.84205701043674e-05,0.0048892131562921,0.00239734300355213,2.32423838118358,2.32968765877318,1.47
5.50355302181743e-05,3.56851456347387e-06,7.31986039572383e-05,0.0050208681171542,0.00257035596997968,2.3238902730797,2.32966243446491,1.54
6.23633428708913e-05,4.13579267594417e-06,7.79426031159067e-05,0.00514233161490532,0.00274262437372405,2.32354893168837,2.32963709248493,1.61
6.99703314964407e-05,4.72899217577439e-06,8.26334043964281e-05,0.00525401812576136,0.00291350709144998,2.32321550264346,2.32961170183108,1.68
7.78607441288309e-05,5.34890028225178e-06,8.72488744735513e-05,0.00535614620806843,0.00308225848416165,2.32289099627486,2.32958634533227,1.75
8.60361603547239e-05,5.99612381786727e-06,9.17637312496657e-05,0.00544873424441846,0.00324802188940862,2.32257630030938,2.32956112061571,1.82
