,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd_true,We_true,Wd,We,tempo
0,1.12999318317577e-05,6.04873352033137e-07,0.0001610960286136,0.0077902744078861,0.0050807248991159,2.32983168396857,2.3293429502264,0.0
1,2.42680785401334e-05,1.64145889036301e-06,0.0001598594738578,0.0077878293153946,0.0050994806317569,2.32953620316259,2.32933796453196,0.07
2,3.72359482378893e-05,2.67802857036168e-06,0.000158619529914,0.007785220156147,0.0051181293007689,2.32924072679061,2.3293329926909,0.14
3,5.02028598114759e-05,3.714538721019e-06,0.0001573704064216,0.0077821657122266,0.0051364870705425,2.32894526715296,2.32932805853116,0.21
4,6.3167459943372e-05,4.75089732604084e-06,0.0001561034495474,0.007778244223345,0.0051542777106409,2.3286498502568,2.32932319792177,0.28
5,7.61274890292771e-05,5.78694531238997e-06,0.0001548071645622,0.0077728934432521,0.0051711322652249,2.32835452114983,2.32931845886186,0.35
6,8.90795471397627e-05,6.82243784176463e-06,0.0001534672387466,0.007765410712221,0.0051865887329953,2.32805934925329,2.32931390156827,0.42
7,0.0001020188600678,7.85702560794266e-06,0.0001520665648363,0.0077549530557575,0.0052000917643137,2.32776443369314,2.32930959856088,0.49
8,0.0001149390455247,8.89023614446734e-06,0.0001505852652617,0.0077405373222199,0.0052109923838436,2.32746990862843,2.3293056347447,0.56
9,0.00012783187957,9.92145514903021e-06,0.0001490007174945,0.0077210403745683,0.0052185477487381,2.32717594857489,2.32930210748728,0.63
10,0.0001406870633937,1.09499078331708e-05,0.0001472875808567,0.0076951993539757,0.0052219209540893,2.32688277372136,2.32929912668998,0.7
11,0.0001534919905972,1.19746403083713e-05,0.000145417825202,0.00766164212333,0.0052201808990536,2.32659065523587,2.3292968148513,0.77
12,0.0001662315151611,1.29945010226536e-05,0.0001433607619269,0.0076189780010106,0.0052123022287549,2.32629992055741,2.32929530712035,0.84
13,0.0001788877203288,1.4008122264929e-05,0.0001410830778172,0.0075657081077164,0.0051971653687859,2.32601095866846,2.32929475133816,0.91
14,0.0001914396886778,1.50139017579418e-05,0.0001385488722834,0.0075001960534525,0.0051735566708051,2.32572422534234,2.32929530806445,0.98
15,0.0002038632737053,1.6009984364561e-05,0.0001357196985868,0.0074206689041187,0.0051401686894497,2.32544024835834,2.32929715058718,1.05
16,0.0002161308733045,1.69942439363935e-05,0.0001325546097048,0.0073252183695052,0.0050956006124675,2.32515963267645,2.32930046491201,1.12
17,0.0002282112055694,1.79642653382694e-05,0.0001290102095276,0.0072118022447107,0.0050383588676736,2.32488306556207,2.32930544972843,1.19
18,0.0002400690874263,1.89173266870336e-05,0.0001250407101269,0.0070782762271382,0.0049668579320132,2.32461132164979,2.32931231634937,1.26
19,0.0002516652166582,1.98503818482968e-05,0.0001205979958801,0.006922486233566,0.0048794213696989,2.3243452679338,2.32932128862054,1.33
20,0.0002629559579567,2.07600432403346e-05,0.0001156316952742,0.0067421805539673,0.004774283128035,2.324085868671,2.32933260279584,1.4
21,0.0002738931337129,2.16425650001789e-05,0.0001100892612604,0.0065351631092977,0.004649589121187,2.32383419018109,2.32934650737461,1.47
22,0.0002844238203345,2.24938265731047e-05,0.0001039160610671,0.0062998382920438,0.0045033991337868,2.32359137543842,2.32936326289672,1.54
23,0.0002944901509607,2.3309316793194e-05,9.70554764195157e-05,0.0060346731292896,0.0043336890778232,2.32335852826119,2.32938314169069,1.61
24,0.0003040291255291,2.40841185293869e-05,8.94490151527041e-05,0.0057380210092376,0.0041383536378454,2.32313668760381,2.32940642757043,1.68
25,0.0003129724292419,2.48128939785407e-05,8.10364352392189e-05,0.0054081264730986,0.0039152093410127,2.32292683175733,2.32943341547552,1.75
26,0.0003212462605679,2.54898706942768e-05,7.17558822868736e-05,0.0050431305757242,0.0036619980899793,2.32272988235125,2.32946441104995,1.82
27,0.0003287711700139,2.61088284480302e-05,6.15440415939837e-05,0.0046410768466597,0.0033763911980313,2.32254670813923,2.32949973015398,1.89
28,0.000335461911,2.66630870265651e-05,5.03363058786355e-05,0.0041999178851775,0.0030559939672299,2.32237812855194,2.32953969830366,1.96
29,0.0003412273042711,2.71454950782418e-05,3.80669598233031e-05,0.0037175226245535,0.0026983508515595,2.32222491700132,2.32958465003224,2.03
30,0.000345970117386,2.75484201287144e-05,2.46693826017213e-05,0.0031916843025604,0.0023009512483347,2.32208780392161,2.32963492816763,2.1
31,0.0003495869609294,2.78637398951666e-05,1.00762695734997e-05,0.0026201291766183,0.0018612359621577,2.32196747953303,2.32969088301988,2.17
32,0.0003519682032028,2.80828350368918e-05,-5.78012565181417e-06,0.0020005260234039,0.0013766043867285,2.32186459631489,2.32975287147245,2.24
33,0.0003529979052607,2.81965834888594e-05,-2.29677275671416e-05,0.0013304964639247,0.0008444224506745,2.32177977117586,2.32982125597104,2.31
34,0.0003525537782716,2.8195356533926e-05,-4.15543523135602e-05,0.0006076261561493,0.0002620313743602,2.32171358730942,2.32989640340342,2.38
35,0.0003505071652976,2.80690167783758e-05,-6.16073971946696e-05,-0.0001705231019184,-0.0003732427148202,2.32166659572338,2.32997868386381,2.45
36,0.0003467230496987,2.78069182045141e-05,-8.31935049368676e-05,-0.0010064003152186,-0.0010640782607253,2.32163931643308,2.33006846929516,2.52
37,0.0003410600924859,2.73979084835213e-05,-0.0001063782014779,-0.0019024512365982,-0.0018131468020215,2.32163223930807,2.33016613200265,2.59
38,0.0003333707010598,2.68303337405238e-05,-0.0001312255060845,-0.0028611032696905,-0.0026231004927631,2.32164582456318,2.33027204303171,2.66
39,0.0003235011318855,2.60920459733933e-05,-0.0001577975126143,-0.0038847492855264,-0.0034965585717343,2.32168050288483,2.33038657040384,2.73
40,0.0003112916297699,2.51704133355219e-05,-0.0001861539407697,-0.0049757303091289,-0.0044360927327824,2.32173667518452,2.33051007720352,2.8
41,0.0002965766065133,2.40523335018551e-05,-0.0002163516562241,-0.0061363170329841,-0.0054442113488658,2.32181471197159,2.33064291950958,2.87
42,0.0002791848618211,2.27242503461716e-05,-0.0002484441585424,-0.0073686901151319,-0.0065233425034447,2.32191495233803,2.33078544416454,2.94
43,0.0002589398494647,2.11721741662185e-05,-0.0002824810358717,-0.0086749192209395,-0.0076758157839661,2.32203770254868,2.33093798637542,3.01
44,0.0002356599917782,1.93817057011562e-05,-0.0003185073854381,-0.0100569407693219,-0.0089038427937177,2.32218323423075,2.33110086713974,3.08
45,0.0002091590456817,1.73380641939409e-05,-0.0003565631989557,-0.0115165343460262,-0.0102094963399903,2.32235178215701,2.33127439049079,3.15
46,0.0001792465235037,1.50261197585053e-05,-0.000396682712136,-0.0130552977491571,-0.0115946882587091,2.32254354161784,2.33145884055629,3.22
