,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd_true,We_true,Wd,We,tempo
0,-0.0341888009504402,-0.0002646549378617,0.0231620840422186,0.41908659112767,0.31019384680927,2.22545120150653,2.27816990250735,0.0
1,-0.0299212440914722,-0.0002290192343154,0.0232466229531648,0.482351232682688,0.378296349137888,2.22335596645085,2.27667801274118,0.07
2,-0.0256529800084772,-0.0001933780639844,0.0233306737837546,0.545606857337028,0.446392113443834,2.22126293964368,2.27518721907837,0.14
3,-0.0213828641886647,-0.0001577226219868,0.0234133984818088,0.608837001444018,0.514468505782632,2.21917593996886,2.27369942427621,0.21
4,-0.0171092890210189,-0.0001220406125009,0.0234935378190794,0.672015351794058,0.582504833715719,2.21710074928217,2.27221752059793,0.28
5,-0.0128302608879626,-8.63168924765062e-05,0.0235694099016415,0.735104604223322,0.650471207677857,2.21504515006979,2.27074541666258,0.35
6,-0.0085434773206342,-5.05341158344808e-05,0.0236389087282257,0.798055323190494,0.71832758362175,2.21301896288753,2.26928806418552,0.42
7,-0.0042464042535338,-1.46733784265547e-05,0.0236995028268652,0.860804802998474,0.78602226537715,2.21103408344026,2.26785148453892,0.49
8,6.36465801284357e-05,2.1285135934812e-05,0.0237482340078755,0.92327602182009,0.853490589557103,2.20910451912414,2.26644279504263,0.56
9,0.0043894400668642,5.73615080361059e-05,0.0237817162788726,0.985376779926187,0.920653703685376,2.20724642481674,2.26507023487685,0.63
10,0.0087337398968359,9.35754340564272e-05,0.0237961349752315,1.0469983916664,0.987417348452783,2.20547813766219,2.26374319048789,0.7
11,0.0130992304635733,0.0001299455742348,0.0237872461671273,1.10801483550407,1.05367064553007,2.20382021055946,2.2624722203382,0.77
12,0.017488438429868,0.0001664888990576,0.0237504064997181,1.16828374810304,1.11928498290491,2.20229544402279,2.26126907883135,0.84
13,0.0219036539115629,0.0002032200326304,0.0236807839816255,1.22765489114377,1.18411309001215,2.2009287355167,2.26014664895776,0.91
14,0.0263468813216392,0.0002401505929308,0.0235738099803091,1.28597953428886,1.24798974919177,2.19974599366152,2.25911839230918,0.98
15,0.0308198800087934,0.0002772885286804,0.0234255415453266,1.34312120829919,1.31074257069266,2.19877184607375,2.25819707552908,1.05
16,0.0353241442156435,0.0003146374526263,0.0232328438776586,1.3989595568292,1.37220799004935,2.19802680231017,2.25739298357381,1.12
17,0.0398609426757089,0.0003521959710932,0.0229933930157833,1.45338999724899,1.43224018501885,2.19752600770797,2.25671300359455,1.19
18,0.0444312974712106,0.0003899570097414,0.0227055288827734,1.50632066696508,1.4907142990385,2.19727943731536,2.25616078987115,1.26
19,0.0490360224797243,0.0004279071355574,0.0223681091754091,1.55767147117177,1.54752547821339,2.1972931384988,2.25573767870816,1.33
20,0.0536757010402301,0.0004660258752089,0.0219804844766108,1.60737318772979,1.60258294180974,2.19757046897249,2.25544351076812,1.4
21,0.0583507231748431,0.0005042850300062,0.0215425043486921,1.65536741290101,1.65580754281368,2.19811245759361,2.25527690949982,1.47
22,0.0630612620046623,0.0005426479878437,0.0210545243314643,1.70160659699686,1.70712966099194,2.19891782944035,2.25523531654061,1.54
23,0.067807309703674,0.0005810690326317,0.0205174138478707,1.74605609660834,1.75648739980108,2.19998281550511,2.25531487438087,1.61
24,0.0725886526365995,0.0006194926518815,0.0199325650106747,1.78869439304092,1.80383122630214,2.20130038597381,2.25550991563522,1.68
25,0.077404936119476,0.0006578528432715,0.0193019023145435,1.82951189880902,1.84912708193972,2.20286005049492,2.25581281118472,1.75
26,0.0822557285435025,0.0006960724211982,0.0186278631005976,1.86851121091351,1.89235576866533,2.20464834591661,2.25621432773153,1.82
27,0.087140494605186,0.0007340623245063,0.0179132885833114,1.90570553151447,1.9335109578644,2.20664922939931,2.25670389314802,1.89
28,0.0920586280892523,0.0007717209267927,0.0171614059224436,1.94111796385151,1.97259910200236,2.2088444072331,2.25726989013738,1.96
29,0.0970094238630381,0.0008089333508941,0.016375780937824,1.9747754550167,2.00963565278471,2.21121371999973,2.25789988813237,2.03
30,0.101992109444236,0.0008455707893962,0.0155600909703371,2.00670472658599,2.04464405459042,2.21373582510972,2.25858102425535,2.1
31,0.107005815803756,0.0008814898332389,0.0147180487902981,2.03693437482759,2.07765471474107,2.21638908681355,2.25930059373826,2.17
32,0.112049607768637,0.000916531810746,0.0138532969607606,2.06549606938386,2.10870379974956,2.21915213249049,2.26004642880485,2.24
33,0.11712245368971,0.0009505221396684,0.0129693929399043,2.09242605341589,2.13783336138654,2.22200416586726,2.26080706624352,2.31
34,0.122223284829572,0.0009832696951105,0.0120698246813846,2.11776387568808,2.16509077603636,2.22492515790202,2.26157179415295,2.38
35,0.12735105422618,0.0010145661964898,0.0111579964929125,2.14155166359033,2.1905279779881,2.22789609623518,2.26233078868143,2.45
36,0.132504704788023,0.0010441856169842,0.0102371249147053,2.16383360542125,2.21420015484197,2.23089914312901,2.26307525068965,2.52
37,0.137683197078437,0.0010718836192277,0.0093102250829918,2.18465416687581,2.23616408462674,2.2339177925021,2.26379742216304,2.59
38,0.142885476457226,0.0010973970213372,0.0083801273450925,2.20405823024271,2.25647539152895,2.23693705646789,2.26449057279565,2.66
39,0.148110499949294,0.0011204432976822,0.0074494939838868,2.22209080866663,2.27518926246465,2.23994335070975,2.26514898697324,2.73
40,0.153357202508385,0.0011407201191518,0.0065208660882336,2.23879717712209,2.29236086252171,2.24292444001618,2.26576798136509,2.8
41,0.158624523045745,0.0011579049380172,0.0055968006965839,2.25422654840814,2.30804532792385,2.24586944422157,2.26634398331506,2.87
42,0.163911369891971,0.0011716546228526,0.004679917641184,2.26843207228355,2.32229883990718,2.24876854372065,2.26687439932702,2.94
43,0.169216676149881,0.001181605149337,0.0037729162220042,2.28147037624005,2.33518044754614,2.25161274580666,2.26735748432342,3.01
44,0.174539454694834,0.0011874014408496,0.002878561663052,2.2934015495864,2.3467525925425,2.25439380227429,2.26779242233832,3.08
45,0.179878762578394,0.001188817540783,0.001999581126936,2.3042864106113,2.35707964289447,2.25710421827462,2.26817934788654,3.15
46,0.185233725291885,0.0011857865963042,0.0011386497643932,2.31418559899385,2.36622702186561,2.25973747292175,2.26851936819928,3.22
47,0.190603500555903,0.0011784008329906,0.0002984065741553,2.32315977026081,2.37425969749748,2.26228812082089,2.26881464649888,3.29
48,0.195987302002557,0.0011669116092699,-0.000518560150638,2.33126619751215,2.3812427393857,2.26475171445984,2.26906830559088,3.36
49,0.201384362414705,0.0011516994612763,-0.0013098180124997,2.33855746590757,2.38724036110443,2.26712493870275,2.26928433226096,3.43
50,0.206793956887345,0.0011331539582395,-0.002073135943955,2.34508249958717,2.39231425947722,2.26940550615035,2.26946730189419,3.5
51,0.212215365574102,0.0011116438882125,-0.0028065601931254,2.35088621928377,2.39652392734691,2.27159205412846,2.26962213385973,3.57
52,0.21764789638285,0.0010875175917566,-0.003508310286549,2.3560113500074,2.39992478662349,2.27368398317088,2.26975384749116,3.64
53,0.223090847282537,0.0010611033492078,-0.0041767357065872,2.36049729316225,2.40256699887672,2.27568138746067,2.2698676495394,3.71
54,0.228543528584704,0.0010327098152313,-0.0048103032279468,2.36438135776546,2.40449582501822,2.27758504715263,2.2699691123056,3.78
55,0.234005224861404,0.0010026264947396,-0.0054075848554576,2.36770036426411,2.40575338272994,2.2793965126635,2.27006435209626,3.85
56,0.239475216862992,0.0009711242545997,-0.0059672463908152,2.37048867878063,2.40638137958726,2.28111807030121,2.27016011763631,3.92
57,0.24495274309773,0.000938455865901,-0.0064880366540792,2.37277923625035,2.40642066900295,2.2827525892054,2.27026357771543,3.99
58,0.25043705152493,0.0009048565718932,-0.0069688074717955,2.37460508463512,2.40591382631125,2.28430346017243,2.27038222917454,4.06
59,0.255927451112049,0.000870544677029,-0.0074086246297026,2.37599946382432,2.40490580986039,2.28577453605007,2.27052371448917,4.13
60,0.261423273006004,0.0008357221528628,-0.0078067892840753,2.37699595309966,2.40344255590425,2.28716998337777,2.2706955187273,4.2
61,0.266923891769903,0.000800575256863,-0.0081628300239721,2.37762754323041,2.40157054534576,2.28849419564186,2.27090475635864,4.27
62,0.272428686346318,0.0007652751604897,-0.0084764956847341,2.37792743075327,2.39933818395998,2.28975161763225,2.27115798760538,4.34
63,0.277937091197105,0.0007299785831741,-0.0087477489212625,2.37792936752327,2.39679439183263,2.29094657108493,2.27146106420657,4.41
64,0.283448647367676,0.0006948284291061,-0.0089767605456534,2.37766729414584,2.39398759044278,2.29208323196921,2.27181909474128,4.48
65,0.288962963222611,0.0006599544240005,-0.0091639046298369,2.37717582124321,2.39096650063224,2.29316569916626,2.27223643914194,4.55
66,0.294479735299625,0.0006254737492598,-0.0093097543701941,2.37648945180073,2.38777910997123,2.2941979137616,2.27271670221781,4.62
67,0.299998708938002,0.0005914916711888,-0.0094151087951112,2.37563934046173,2.38447239618773,2.2951836996673,2.27326269602223,4.69
68,0.30551969903799,0.0005581021631452,-0.0094811104804735,2.3746496952982,2.38109220404059,2.29612656445,2.2738761603847,4.76
69,0.311042550604796,0.0005253885187224,-0.0095092737320284,2.37353764264618,2.3776780395256,2.29702929038395,2.2745571212069,4.83
70,0.316567159431529,0.0004934239542676,-0.009501483389326,2.37231589263918,2.37426340156747,2.29789385724599,2.27530375903712,4.9
71,0.322093432572949,0.0004622721992288,-0.0094599642239037,2.37099441406998,2.37087563293965,2.29872157645167,2.27611257730885,4.97
72,0.327621308962893,0.0004319880730075,-0.0093871607223521,2.36958162983751,2.36753763664985,2.29951325596986,2.2769787198375,5.04
73,0.33315071982613,0.0004026180471653,-0.0092857077407702,2.3680867274443,2.36427121659062,2.30026933581641,2.27789625711087,5.11
74,0.338681609236722,0.0003742007919916,-0.0091584318111381,2.36651956412251,2.36109572361061,2.30098996402412,2.27885832110947,5.18
75,0.344213894473221,0.0003467677065941,-0.0090083228765805,2.3648892796683,2.35802844538872,2.3016752236948,2.27985744981579,5.25
76,0.349747486522679,0.0003203434318102,-0.0088384162291617,2.3632038433023,2.35508219651511,2.30232521025292,2.28088572030764,5.32
77,0.355282250384055,0.0002949463453724,-0.0086517651228954,2.36146915035723,2.35226380926366,2.3029401695132,2.2819350316222,5.39
78,0.360818025523593,0.0002705890388806,-0.008451413744099,2.35968824031833,2.34957418675898,2.30352063638453,2.28299741718238,5.46
79,0.366354586133694,0.0002472787762487,-0.008240280220902,2.3578637351475,2.34700910604601,2.30406748394209,2.28406529666742,5.53
80,0.371891691636883,0.0002250179333959,-0.008021130143617,2.35599922537292,2.34456236569251,2.30458200320899,2.28513184799716,5.6
81,0.377429137175638,0.0002038044190514,-0.0077965502802137,2.3541009578399,2.34222808869318,2.30506577292946,2.28619104825001,5.67
82,0.382966713829123,0.0001836320766273,-0.0075688321738951,2.35217901268477,2.34000224095567,2.30552043966161,2.2872375340761,5.74
83,0.388504228999228,0.0001644910671969,-0.007339946102741,2.35024664555567,2.33788321503151,2.30594743824972,2.28826655250438,5.81
84,0.394041466618753,0.0001463682336884,-0.0071115451846905,2.34831890814609,2.33587060661915,2.30634792343653,2.28927391197736,5.88
85,0.399578237623938,0.0001292474464698,-0.0068849995922842,2.34641193084086,2.33396597492443,2.30672276215132,2.29025584343636,5.95
86,0.405114430431914,0.0001131099305624,-0.0066615210226554,2.3445393770298,2.33217317986592,2.30707258645296,2.29120898214735,6.02
87,0.410649971163193,9.79345747726439e-05,-0.0064422269590682,2.34270892714165,2.33049609969262,2.30739808763832,2.29213047033552,6.09
88,0.416184844049918,8.36982230798478e-05,-0.0062282650528079,2.34092505040798,2.32893818193339,2.30770028071445,2.2930179399872,6.16
89,0.421719051680267,7.03759486614754e-05,-0.0060208170785631,2.33918888745554,2.32750060822369,2.30798043834394,2.29386934578311,6.23
90,0.42725263543031,5.79413109715609e-05,-0.0058209824425684,2.33750204347146,2.32618066760201,2.3082400853857,2.29468288890792,6.3
91,0.432785635732302,4.63665963223611e-05,-0.0056297217488401,2.33586622840034,2.32497172229456,2.30848105400822,2.29545730256272,6.37
92,0.438318112529699,3.56230424456695e-05,-0.0054477400529493,2.33428250511039,2.32386314130048,2.308705238295,2.29619180719455,6.44
93,0.443850105567192,2.56810475334122e-05,-0.00527546022494,2.33275270295609,2.32284143549409,2.30891431909926,2.29688603634306,6.51
94,0.449381654865706,1.651036427619e-05,-0.0051130262333064,2.33127827294201,2.32189238381862,2.30910939893914,2.29753990303102,6.58
95,0.454912761030681,8.08027943338765e-06,-0.0049603062546626,2.32986013480906,2.32100195440511,2.30929102830762,2.29815355714422,6.65
96,0.460443405743929,3.59779480537618e-07,-0.0048169256942197,2.32849906470174,2.32015785622109,2.30945926232462,2.29872737362695,6.72
97,0.465973512088104,-6.68229711210614e-06,-0.0046823902947885,2.32719355445109,2.31934904369102,2.30961383798427,2.29926197149058,6.79
98,0.471502995142841,-1.3077120410408e-05,-0.0045561188143819,2.32594007685191,2.3185644983712,2.30975444190808,2.2997583238036,6.86
99,0.477031812590631,-1.88557417947203e-05,-0.0044374454566814,2.32473605783775,2.31779453735601,2.30988076773084,2.30021777812562,6.93
100,0.482559925070673,-2.40489784228814e-05,-0.0043256221525732,2.323579387626,2.31703347518952,2.30999257373871,2.30064207763047,7.0
