,"x(Wd,We)","y(Wd,We)","theta(Wd,We)",Wd_true,We_true,Wd,We,tempo
0,-0.0295531722830042,-0.0003440513193691,0.017844105,0.204148921634271,0.0776784409398648,2.25096651320809,2.28921071932705,0.0
1,-0.025689505367484,-0.0003096594783537,0.017593823,0.283600114506011,0.162384814240433,2.24629346891633,2.28655755799919,0.07
2,-0.0218245489717991,-0.0002752525582492,0.017330775,0.363041725649603,0.247087195685024,2.24162396837004,2.28390622713608,0.14
3,-0.0179562222857538,-0.0002408058639582,0.017054426,0.442454661805991,0.331775898179268,2.23696424343212,2.28125995374315,0.21
4,-0.0140816127627496,-0.0002062842104555,0.016764125,0.521805993974718,0.416431817948115,2.2323238940121,2.27862372147855,0.28
5,-0.0101971235645124,-0.0001716432358128,0.01645906,0.601045931107843,0.501023397632178,2.22771606559252,2.27600437147402,0.35
6,-0.0062986212496144,-0.0001368307171391,0.016138338,0.680104796258778,0.585503971823688,2.22315762599427,2.27341070276109,0.42
7,-0.002381583841927,-0.000101787891119,0.015800916,0.758890007102819,0.66980797181715,2.21866934087893,2.27085357204157,0.49
8,0.001558750564399,-6.64507811289188e-05,0.015445711,0.837283254059569,0.753847515821714,2.21427604734403,2.2683459924662,0.56
9,0.0055272344920392,-3.07515331650439e-05,0.015071471,0.91513807011923,0.837509196600323,2.21000682481885,2.26590323100706,0.63
10,0.0095286608791575,5.38023698929455e-06,0.01467695,0.992276463007871,0.920650879349505,2.20589516231306,2.26354290392722,0.7
11,0.0135676118056171,4.20160827785231e-05,0.0142608285,1.06848652085143,1.00309851416281,2.20197912090869,2.26128506976524,0.77
12,0.0176483059650839,7.92273493985e-05,0.013821776,1.14352391998791,1.08464315906976,2.19830149021854,2.25915231916246,0.84
13,0.0217744447093107,0.0001170837771104,0.01335864,1.21712922095841,1.16503841085893,2.19490955624783,2.25716967021246,0.91
14,0.025949120023367,0.0001556520826353,0.012870575,1.28904711484062,1.24400130055249,2.1918528910674,2.25536344273183,0.98
15,0.0301749113283292,0.0001949945159795,0.012357314,1.3590485824688,1.32123444810339,2.18917859084311,2.25375860235765,1.05
16,0.0344538534004325,0.0002351673901585,0.011819091,1.42693850853576,1.39645926047593,2.1869253577705,2.25237501811513,1.12
17,0.0387875293826073,0.0002762195814551,0.011256631,1.49255447592472,1.46943420515978,2.18512093397164,2.2512255543796,1.19
18,0.0431770347362309,0.0003181909980764,0.010671043,1.55575986012096,1.53996109146958,2.18378256830328,2.25031644111726,1.26
19,0.047623066147031,0.0003611110153556,0.010063741,1.61644139290098,1.60788254472156,2.18291968927511,2.24964922320859,1.33
20,0.0521258812687717,0.0004049968759879,0.00943636,1.67450688126144,1.67306902937535,2.18253656025576,2.24922251008578,1.4
21,0.0566853833525018,0.0004498520541918,0.00879079,1.72988473740102,1.73541327592412,2.18263307455324,2.24903257283672,1.47
22,0.0613010766769108,0.0004956645831477,0.00812912,1.78252373530911,1.79482544706149,2.18320483353557,2.24907342400963,1.54
23,0.0659721468578605,0.0005424053455934,0.0074536917,1.83239706187596,1.85122898372522,2.18424276186936,2.2493365708158,1.61
24,0.070697411981401,0.000590026328043,0.0067670196,1.87950253408011,1.90457009224549,2.18573149782411,2.24980993381181,1.68
25,0.0754754621841898,0.0006384588397487,0.0060717785,1.9238598725339,1.95482404304804,2.18764897270208,2.25047751935487,1.75
26,0.0803047971699367,0.0006876116982496,0.0053707645,1.96551106574592,2.00199364607074,2.18996743405592,2.25132016388621,1.82
27,0.0851837711591707,0.000737369384133,0.004666806,2.00451690082819,2.04610485828926,2.19265426204707,2.25231608027705,1.89
28,0.0901106629224416,0.0007875901684989,0.0039627673,2.040955375737,2.08720644679242,2.19567264351606,2.25344146103807,1.96
29,0.095083616885173,0.000838104217539,0.0032614411,2.0749088424067,2.12536189197458,2.19898235907763,2.25467094866331,2.03
30,0.100100709444207,0.000888711679646,0.002565528,2.10645537640488,2.16064718552004,2.20254119278672,2.25597841864243,2.1
31,0.105159886492249,0.0009391807615363,0.0018775852,2.13567319909886,2.19314861355183,2.2063067753438,2.2573382031399,2.17
32,0.110259026298024,0.0009892458010155,0.0011999735,2.16264322247786,2.22296020447006,2.21023771910319,2.25872586706966,2.24
33,0.115395873745932,0.0010386053452335,0.0005349646,2.1874522543746,2.25018401413342,2.21429423704774,2.26011853753851,2.31
34,0.12056816360908,0.0010869202445646,-0.00011544286,2.21019038209346,2.27492898905812,2.21843850137697,2.26149497814303,2.38
35,0.125773742385295,0.0011338117736149,-0.0007493694,2.23094951819031,2.29730942004828,2.22263512433416,2.26283585362088,2.45
36,0.131010498226134,0.0011788597922933,-0.0013650958,2.24982240627633,2.3174422834112,2.22685144511826,2.26412399510844,2.52
37,0.136276416633975,0.0012216009613918,-0.001961124,2.26689897094193,2.33544384653072,2.23105781478298,2.26534441266624,2.59
38,0.141569507933267,0.001261527028699,-0.0025360843,2.282266741252,2.35142400891688,2.23522794388462,2.26648424628158,2.66
39,0.146887860667245,0.0012980832033142,-0.0030887048,2.29601038993877,2.36548796563347,2.23933861530257,2.26753271943879,2.73
40,0.15222956692151,0.0013306666375453,-0.003617853,2.30821216347748,2.37773724908971,2.24336952545856,2.26848115926584,2.8
41,0.157592773721899,0.0013586250375412,-0.004122394,2.31895980574108,2.38826989110585,2.24730325482037,2.26932314718658,2.87
42,0.162975606504923,0.001381255425644,-0.0046012425,2.32834672760503,2.39718287730859,2.25112460624189,2.27005422874123,2.94
43,0.168376282324501,0.0013978030793292,-0.0050533363,2.3364712156383,2.40457619140077,2.25482007402976,2.2706716274516,3.01
44,0.17379322231014,0.0014075241920481,-0.0054775877,2.34343658188111,2.41055412632376,2.25837763487464,2.27117440753193,3.08
45,0.179224972888239,0.0014099393213775,-0.0058729677,2.34934558151841,2.4152223975685,2.26178673412626,2.27156351388355,3.15
46,0.1846702534198,0.001404896540101,-0.0062385383,2.35429868584353,2.41868651727074,2.26503872194455,2.27184181644595,3.22
47,0.190127876235548,0.0013925713451304,-0.0065734196,2.35839468216204,2.4210488208131,2.26812704102257,2.2720142859048,3.29
48,0.195596793191856,0.0013734668485778,-0.0068768817,2.36172368791462,2.42240985859807,2.27104703917281,2.27208779249842,3.36
49,0.201076014718373,0.0013483507257673,-0.0071483324,2.3643645802979,2.42286659037923,2.27379623276857,2.27207090884555,3.43
50,0.206564655471879,0.0013180018643788,-0.0073873973,2.36638734611352,2.42250909333026,2.27637406843833,2.27197333542286,3.5
51,0.212061852559727,0.0012831477981858,-0.007593883,2.36785253604671,2.42142143332558,2.27878169125738,2.2718053929986,3.57
52,0.2175668104412,0.0012444658590624,-0.007767761,2.36881525237693,2.41967793043836,2.28102159242233,2.27157751813756,3.64
53,0.223078718465311,0.0012025845010086,-0.007909148,2.3693229331583,2.41734084973517,2.28309745395955,2.27130046009076,3.71
54,0.228596795149968,0.0011580847703699,-0.008018281,2.36941811004281,2.41446135658659,2.2850141268552,2.27098567052291,3.78
55,0.234120205159032,0.001111501898292,-0.008095512,2.36914194569901,2.41108341652203,2.2867778059851,2.27064569510971,3.85
56,0.239648103081664,0.0010633269932548,-0.008141339,2.36853022825655,2.40724974839496,2.28839595702884,2.27029437601076,3.92
57,0.245179549971443,0.0010140088132783,-0.008156399,2.36761566827044,2.40300106358922,2.28987699513251,2.26994642010878,3.99
58,0.250713620270586,0.0009639555990713,-0.0081415,2.36643128830802,2.39838167445846,2.29123015966723,2.26961722174986,4.06
59,0.256249508598836,0.0009135369510087,-0.008097666,2.36501071166819,2.39344105337417,2.29246539420788,2.26932249479553,4.13
60,0.261786445886045,0.0008630857343679,-0.008026126,2.36338858841692,2.38823102309108,2.29359304082531,2.26907764988384,4.2
61,0.267323742472276,0.0008128999987248,-0.007928247,2.36159874375142,2.38280499193284,2.29462366590742,2.26889736093428,4.27
62,0.272860704130393,0.0007632448988125,-0.007805627,2.3596759546062,2.37722101034608,2.2955676995236,2.26879519327475,4.34
63,0.278396738630535,0.0007143546054717,-0.0076600113,2.35765677986733,2.37153892843493,2.29643507848763,2.26878329283378,4.41
64,0.28393146231671,0.0006664341965739,-0.007493268,2.35557887119768,2.36581838524441,2.29723521031638,2.26887232643864,4.48
65,0.289464616161841,0.0006196615189823,-0.0073074205,2.35348206604698,2.36012061289506,2.29797713066882,2.26907148220109,4.55
66,0.29499610890902,0.0005741890137221,-0.007104604,2.35140681510879,2.35450636754359,2.29866934575771,2.26938846606586,4.62
67,0.300525933234481,0.0005301454975711,-0.0068870652,2.34938740197507,2.34903544744168,2.29931993105717,2.26982943065314,4.69
68,0.306054209010385,0.0004876378952491,-0.0066571683,2.34744439978635,2.34376652541017,2.2999361237592,2.2703983914722,4.76
69,0.31158109959335,0.0004467529172858,-0.006417405,2.34558443047052,2.33874624122849,2.30052347219244,2.27109587620139,4.83
70,0.317106855208751,0.0004075586794825,-0.0061702784,2.34380582838038,2.33400997380958,2.3010856852661,2.27191864892695,4.9
71,0.32263172935023,0.0003701062606509,-0.0059183342,2.34210220470823,2.32958158767407,2.30162492765451,2.27286006469276,4.97
72,0.328156022259469,0.000334431196025,-0.0056640566,2.34046499253318,2.3254771068217,2.30214217946788,2.27391073688951,5.04
73,0.333679997402235,0.0003005549043883,-0.0054098642,2.33888833920997,2.32171180691877,2.30263753328758,2.27505913662103,5.11
74,0.339203925003832,0.0002684860475545,-0.0051580975,2.337368914728,2.318297386257,2.30311036500802,2.2762918703279,5.18
75,0.344727998559597,0.0002382218213751,-0.00491097,2.33590298645022,2.31524280788276,2.30355982311034,2.27759439832791,5.25
76,0.350252378384722,0.0002097491779375,-0.0046705087,2.33448546074738,2.31254922114897,2.30398500120318,2.27895130552019,5.32
77,0.355777108121694,0.0001830459790508,-0.0044386,2.33310796982456,2.31020677515817,2.30438523849169,2.28034688702748,5.39
78,0.361302158273841,0.0001580820815107,-0.0042169145,2.33175721079774,2.30819472148074,2.30476042117035,2.28176579528641,5.46
79,0.366827342688961,0.0001348203549794,-0.0040068296,2.33042007975753,2.30648309152283,2.30511109420718,2.2831935586244,5.53
80,0.372352425587303,0.0001132176336235,-0.003809506,2.32908658166464,2.30503931580573,2.30543863759727,2.28461735301624,5.6
81,0.377877228584736,9.32256029182958e-05,-0.003625839,2.32775337489144,2.30383305329377,2.30574499891534,2.2860260747889,5.67
82,0.383401547163873,7.47916232582298e-05,-0.0034564133,2.32642623576799,2.30283935901832,2.30603223619073,2.28741003235556,5.74
83,0.388925194193065,5.78594922100584e-05,-0.003301574,2.32511864842939,2.3020398735416,2.30630193455192,2.28876082907079,5.81
84,0.394447916426701,4.2370147409177e-05,-0.003161473,2.32384886993857,2.30142019316631,2.30655506823241,2.29007124702112,5.88
85,0.39996950158709,2.82623122370439e-05,-0.0030361358,2.32263839204089,2.30097142494083,2.30679199028612,2.29133494151648,5.95
86,0.405489885481319,1.54730865265481e-05,-0.0029253908,2.32150443071664,2.30069084551761,2.30701254997491,2.29254639118903,6.02
87,0.411009068604953,3.93848462686923e-06,-0.0028290474,2.32045247701913,2.30057702734759,2.30721671892539,2.29370110394149,6.09
88,0.416527159828139,-6.4060767784668e-06,-0.0027469,2.31948212044158,2.30062883308617,2.30740515439,2.29479557080598,6.16
89,0.422044293089754,-1.56253386650008e-05,-0.002678688,2.31858677141818,2.30084148179003,2.30757906442467,2.29582690436634,6.23
90,0.427560671170038,-2.37838050132859e-05,-0.0026240319,2.31776163816218,2.30120305345459,2.30774020069968,2.29679267002805,6.3
91,0.433076482462266,-3.09453910428838e-05,-0.0025824958,2.31700293507831,2.3016943539484,2.30789097889765,2.29769148191367,6.37
92,0.438591944810327,-3.7173111878044e-05,-0.0025535128,2.31630626275213,2.30228871079967,2.30803396440898,2.29852290254668,6.44
93,0.444107222330678,-4.25288092117334e-05,-0.0025363574,2.31566955874477,2.30295430482677,2.30817129490255,2.2992872815625,6.51
94,0.449622469284982,-4.70729135671453e-05,-0.0025301655,2.31509064693485,2.30365859398511,2.30830391264059,2.29998546994585,6.58
95,0.455137746922807,-5.08642398024619e-05,-0.0025340307,2.31456688068659,2.30437019376282,2.30843162275742,2.3006187273755,6.65
96,0.46065306736312,-5.39598135563982e-05,-0.0025469426,2.31409592715193,2.30506208998337,2.30855321524346,2.3011886956075,6.72
97,0.466168310437896,-5.64147263942473e-05,-0.0025679495,2.31367121391323,2.30571053204241,2.3086668411969,2.30169743784915,6.79
98,0.471683331090474,-5.82820174822318e-05,-0.002596052,2.31328245512179,2.30629240243047,2.30877057986806,2.30214767109785,6.86
99,0.477198066777037,-5.96125796911948e-05,-0.0026302864,2.31292189256424,2.30678792346327,2.30886256137824,2.30254281025361,6.93
100,0.482712454320476,-6.04550881087154e-05,-0.0026697437,2.31258323071309,2.30718622486121,2.30894108981502,2.30288701445701,7.0
101,0.488226473812164,-6.08559490207848e-05,-0.002713617,2.31226393717478,2.30748449919285,2.30900514788565,2.30318536255912,7.07
102,0.493740065489683,-6.08592675081073e-05,-0.0027611402,2.31196697061259,2.30768709745374,2.30905452096778,2.30344364941571,7.14
103,0.499253173665868,-6.05068318886726e-05,-0.0028116389,2.31169945900752,2.30780666100459,2.30908973115096,2.30366824744299,7.21
104,0.50476566363709,-5.9838113325867e-05,-0.002864595,2.31147258389377,2.30786335154748,2.30911178127756,2.30386584265949,7.28
105,0.510277429166029,-5.889027900945e-05,-0.002919594,2.31129625492731,2.3078831314411,2.30912209007605,2.30404323552836,7.35
106,0.515788499987825,-5.76982174051154e-05,-0.0029763815,2.31117092458048,2.30789509359752,2.30912236427452,2.30420657116134,7.42
107,0.521298958787413,-5.62945741558725e-05,-0.0030348785,2.31108962745182,2.30792269498803,2.30911409004887,2.3043601891858,7.49
108,0.526808985240041,-5.47097973054951e-05,-0.0030951754,2.31103919193865,2.30798299381601,2.30909840596585,2.30450636341816,7.56
109,0.532318773037462,-5.29721905995234e-05,-0.0031574052,2.31100468971536,2.3080868389122,2.30907610329117,2.30464535951345,7.63
110,0.537828573967543,-5.1107973703087e-05,-0.0032217903,2.31097375700962,2.30823969310852,2.30904775361928,2.30477587402235,7.7
111,0.543338614965569,-4.91413482564765e-05,-0.0032885747,2.31093462692177,2.30844690128273,2.30901415434929,2.30489579132443,7.77
112,0.54884914220224,-4.70945687688117e-05,-0.0033580072,2.31087727401179,2.30871120727679,2.3089762662419,2.30500224218604,7.84
113,0.554360338125361,-4.49880174269465e-05,-0.0034303186,2.31079284418756,2.30902982413069,2.30893540524929,2.3050921073565,7.91
114,0.559872365520441,-4.28402819710579e-05,-0.0035056625,2.31067060805806,2.30939372532343,2.30889337098779,2.30516245816057,7.98
115,0.565385284508893,-4.0668235859587e-05,-0.0035841651,2.31050050495992,2.30978775972457,2.30885263883926,2.30521093420333,8.05
116,0.570899096552243,-3.8487120014646e-05,-0.003665857,2.31027035286509,2.31019400430323,2.3088162345003,2.3052360582966,8.12
117,0.576413661385685,-3.63106255043012e-05,-0.0037507007,2.30997296901511,2.31059365478043,2.30878779903389,2.30523723462086,8.19
118,0.581928804474062,-3.41509765803565e-05,-0.0038385415,2.30961253058992,2.31097145656242,2.30877101856702,2.30521443017889,8.26
119,0.587444424439377,-3.20190135493317e-05,-0.0039291224,2.30920147360757,2.31131842090269,2.30876899016577,2.30516785715864,8.33
120,0.592960409910239,-2.9924275010229e-05,-0.004022045,2.30876126880415,2.31163257278288,2.30878403189964,2.30509791028239,8.4
121,0.598476683390243,-2.78750790454224e-05,-0.0041167806,2.30832135734844,2.31191690510952,2.30881736531153,2.30500516857921,8.47
